,SMILES,in_silico_SARS_CoV_2_Mpro_docking_structure_POSIT_msk,Compound_ID,in_silico_SARS_CoV_2_Mpro_docking_confidence_POSIT_msk,in_silico_SARS_CoV_2_Mpro_docking_score_POSIT_msk,POSIT_Method,POSIT,RMSD,Dataset,Complex_ID,Reference_Ligand,TanimotoCombo
186,CC(C)NC(=O)CN1C[C@H](c2cc(ccc2C1=O)Cl)C(=O)Nc3cncc4c3ccc(c4)F,Mpro-P2224_0A_MAT-POS-e119ab4f-1_prepped_receptor_0,EDJ-MED-e69ed63d-1,0.95,-8.733081817626953,ALL,0.9500000000000001,0.8344020922083383,Mpro-P2224_0A,EDJ-MED-e69ed63d-1_Mpro-P2224_0A,MAT-POS-e119ab4f-1,1.3988120555877686
187,c1cc(c(cc1CC(=O)Nc2cncc3c2ccnc3)Cl)Cl,Mpro-P0069_0A_RAL-THA-2d450e86-7_prepped_receptor_0,VLA-UNK-82501c2c-1,0.95,-7.945652961730957,ALL,0.9500000000000001,0.3508750010429472,Mpro-P0069_0A,VLA-UNK-82501c2c-1_Mpro-P0069_0A,RAL-THA-2d450e86-7,1.720321536064148
188,Cc1ccncc1NC(=O)[C@@H]2CCOc3c2cc(cc3)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,BRU-CON-c4e3408a-1,0.91,-7.955919742584228,ALL,0.91,0.43131512513648945,Mpro-P0160_0A,BRU-CON-c4e3408a-1_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.6559590101242065
189,Cc1cccc(c1)CC(=O)Nc2cncc3c2cccc3,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,RAL-THA-2d450e86-13,0.89,-8.022747993469238,ALL,0.89,1.4873779626975383,Mpro-P0887_0A,RAL-THA-2d450e86-13_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.4232181310653687
190,c1ccc2c(c1)cncc2N3CC[C@@]4(C3=O)C[N@H+](Cc5c4cc(cc5)Cl)CC(=O)NCC6CC6,Mpro-P2607_0A_EDJ-MED-705e09b8-1_prepped_receptor_0,ALP-POS-ecbed2ba-12,0.91,-10.028918266296388,ALL,0.91,0.7149646729623129,Mpro-P2607_0A,ALP-POS-ecbed2ba-12_Mpro-P2607_0A,EDJ-MED-705e09b8-1,1.5974502563476562
191,c1ccc2c(c1)cncc2N3CCC[C@@]4(C3=O)C[N@](Cc5c4cc(cc5)Cl)S(=O)(=O)CC6(CC6)C#N,Mpro-P1007_0A_MAT-POS-4223bc15-3_prepped_receptor_0,ALP-POS-133e7cd9-2,0.91,-6.359847068786621,ALL,0.91,3.7007644739638623,Mpro-P1007_0A,ALP-POS-133e7cd9-2_Mpro-P1007_0A,MAT-POS-4223bc15-3,0.6485564708709717
192,COCCO[C@H](c1ccc(c(c1)Cl)Cl)C(=O)Nc2cncc3c2cccc3,Mpro-P0135_0A_MAT-POS-de59a476-2_prepped_receptor_0,MAT-POS-de59a476-4,0.91,-9.264212608337402,ALL,0.91,1.9371060833681084,Mpro-P0135_0A,MAT-POS-de59a476-4_Mpro-P0135_0A,MAT-POS-de59a476-2,1.228617787361145
193,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CCOc4c3cc(c(c4)F)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-a13804f0-3,0.99,-8.691211700439453,ALL,0.99,0.9088049354771843,Mpro-P0160_0A,MAT-POS-a13804f0-3_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.1114916801452637
194,c1ccc2c(c1)cncc2NC(=O)[C@@H](c3cccc(c3)Cl)NC(=O)[C@@H]4CC[C@@H](O4)C(=O)N5CCCC5,Mpro-P0747_0A_MAT-POS-e9e99895-13_prepped_receptor_0,MAT-POS-a13804f0-4,0.72,-5.068477630615234,ALL,0.72,4.2271436623217875,Mpro-P0747_0A,MAT-POS-a13804f0-4_Mpro-P0747_0A,MAT-POS-e9e99895-13,0.8898547887802124
195,c1ccc2c(c1)cncc2N3CCC[C@H](C3=O)c4cccc(c4)Cl,Mpro-P0600_0A_ALP-UNI-3735e77e-1_prepped_receptor_0,PET-UNK-c9c1e0d8-3,0.99,-9.040931701660156,ALL,0.99,1.1160146100561998,Mpro-P0600_0A,PET-UNK-c9c1e0d8-3_Mpro-P0600_0A,ALP-UNI-3735e77e-1,1.022025465965271
196,CNC(=O)c1ccc2cncc(c2c1)NC(=O)Cc3cccc(c3)Cl,Mpro-P2218_0A_MAT-POS-90fd5f68-19_prepped_receptor_0,MAT-POS-90fd5f68-20,0.97,-10.000276565551758,ALL,0.97,0.28463683981153187,Mpro-P2218_0A,MAT-POS-90fd5f68-20_Mpro-P2218_0A,MAT-POS-90fd5f68-19,1.7906253337860107
197,CNC(=O)C[N@H+]1Cc2ccc(cc2[C@]3(C1)CCN(C3=O)c4cncc5c4cccc5)Cl,Mpro-P2607_0A_EDJ-MED-705e09b8-1_prepped_receptor_0,EDJ-MED-8bb691af-4,0.99,-10.097152709960938,ALL,0.99,0.2925720087837684,Mpro-P2607_0A,EDJ-MED-8bb691af-4_Mpro-P2607_0A,EDJ-MED-705e09b8-1,1.8271636962890625
198,c1ccc2c(c1)cncc2N3CC[C@H](C3=O)c4cccc(c4)Cl,Mpro-P0019_0A_PET-UNK-c9c1e0d8-3_prepped_receptor_0,PET-UNK-c9c1e0d8-4,0.97,-10.011305809020996,ALL,0.97,0.3588472308435108,Mpro-P0019_0A,PET-UNK-c9c1e0d8-4_Mpro-P0019_0A,PET-UNK-c9c1e0d8-3,1.7684860229492188
199,c1cc2cncc(c2cc1F)NC(=O)[C@@H]3CCNc4c3cc(c(c4)Cl)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,ALP-UNI-8d415491-6,0.79,-6.760437488555908,ALL,0.79,0.6804685447482934,Mpro-P0160_0A,ALP-UNI-8d415491-6_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.4270730018615723
200,CCC(=O)N(c1cncc2c1cccc2)C(=O)[C@@H]3COc4c3cc(cc4)Cl,Mpro-P0179_0A_VLA-UCB-50c39ae8-7_prepped_receptor_0,MAT-POS-e69ad64a-2,0.95,-5.527185916900635,ALL,0.9500000000000001,0.8668318509774906,Mpro-P0179_0A,MAT-POS-e69ad64a-2_Mpro-P0179_0A,VLA-UCB-50c39ae8-7,1.1202144622802734
201,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CN(Cc4c3cc(cc4)Cl)C(=O)N,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-dd3ad2b5-3,0.8300000000000001,-8.800214767456055,ALL,0.8300000000000001,0.8841379259418155,Mpro-P0160_0A,MAT-POS-dd3ad2b5-3_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.1888927221298218
202,c1cc(cc(c1)Cl)CC(=O)Nc2cncc3c2cccn3,Mpro-P0887_0A_RUB-POS-1325a9ea-4_prepped_receptor_0,MIC-UNK-08cd9c58-1,0.91,-8.15211009979248,ALL,0.91,0.4017417306620803,Mpro-P0887_0A,MIC-UNK-08cd9c58-1_Mpro-P0887_0A,RUB-POS-1325a9ea-4,1.6317490339279175
203,CNC(=O)C1(CC1)N2C[C@]3(CCN(C3=O)c4cncc5c4cccc5)c6cc(ccc6C2=O)Cl,Mpro-P2660_0A_EDG-MED-b1ef7fe3-1_prepped_receptor_0,MAT-POS-e48723dc-2,0.95,-10.578115463256836,ALL,0.9500000000000001,0.46510452227823096,Mpro-P2660_0A,MAT-POS-e48723dc-2_Mpro-P2660_0A,EDG-MED-b1ef7fe3-1,1.855241060256958
204,c1cncc(c1C2CC2)NC(=O)[C@@H]3CCNc4c3cc(c(c4)Cl)Cl,Mpro-P0872_0A_ALP-UNI-8d415491-6_prepped_receptor_0,ALP-UNI-8d415491-1,0.95,-8.48942756652832,ALL,0.9500000000000001,0.3642189548877945,Mpro-P0872_0A,ALP-UNI-8d415491-1_Mpro-P0872_0A,ALP-UNI-8d415491-6,1.787551999092102
205,CN(C)C(=O)c1ccc2cncc(c2c1)NC(=O)Cc3cccc(c3)Cl,Mpro-P2201_0A_PET-UNK-d899bab6-1_prepped_receptor_0,MAT-POS-90fd5f68-21,0.89,-7.243962287902832,ALL,0.89,1.1464829614766339,Mpro-P2201_0A,MAT-POS-90fd5f68-21_Mpro-P2201_0A,PET-UNK-d899bab6-1,1.2444711923599243
206,c1ccc2c(c1)cncc2NC(=O)[C@@H]3CC[N@@](c4c3cc(cc4)Cl)Cc5[nH]ccn5,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,RAL-THA-8416115c-5,0.5,-6.083330154418945,ALL,0.5,2.6166968257563763,Mpro-P0160_0A,RAL-THA-8416115c-5_Mpro-P0160_0A,EDG-MED-5d232de5-1,0.87388676404953
207,c1cc2c(cc1F)cncc2NC(=O)C34CC(C3)Oc5c4cc(cc5)Cl,Mpro-P1858_0A_ALP-POS-6f6ae286-3_prepped_receptor_0,EDJ-MED-c3ea9889-6,0.85,-7.694818496704102,ALL,0.85,1.4969782226397588,Mpro-P1858_0A,EDJ-MED-c3ea9889-6_Mpro-P1858_0A,ALP-POS-6f6ae286-3,0.8762889504432678
208,C[C@H]1CN(C(=O)[C@@]12CN(Cc3c2cc(cc3)Cl)S(=O)(=O)CC4(CC4)C#N)c5cncc6c5cccc6,Mpro-P2263_0A_EDJ-MED-8bb691af-6_prepped_receptor_0,MAT-POS-50a80394-1,0.99,-10.516429901123049,ALL,0.99,0.6494031864905491,Mpro-P2263_0A,MAT-POS-50a80394-1_Mpro-P2263_0A,EDJ-MED-8bb691af-6,1.858759880065918
209,c1cc(cc(c1)Cl)CC(=O)Nc2cncc3c2cc(cc3)C(=O)N,Mpro-P2204_0A_MAT-POS-90fd5f68-20_prepped_receptor_0,MAT-POS-90fd5f68-19,0.97,-8.538803100585938,ALL,0.97,0.2402003368913223,Mpro-P2204_0A,MAT-POS-90fd5f68-19_Mpro-P2204_0A,MAT-POS-90fd5f68-20,1.8744518756866455
210,CNC(=O)C1(CC1)N2C[C@H](c3cc(ccc3C2=O)Cl)C(=O)Nc4cncc5c4cccc5,Mpro-P2224_0A_MAT-POS-e119ab4f-1_prepped_receptor_0,EDJ-MED-12c4873b-2,0.94,-9.239048957824709,ALL,0.9400000000000001,0.5308812436960674,Mpro-P2224_0A,EDJ-MED-12c4873b-2_Mpro-P2224_0A,MAT-POS-e119ab4f-1,1.7094199657440186
211,CO[C@H](c1ccc(c(c1)Cl)Cl)C(=O)Nc2cncc3c2cccc3,Mpro-P0069_0A_RAL-THA-2d450e86-7_prepped_receptor_0,MAT-POS-de59a476-2,0.9,-7.994046211242676,ALL,0.9,0.37500934585351386,Mpro-P0069_0A,MAT-POS-de59a476-2_Mpro-P0069_0A,RAL-THA-2d450e86-7,1.6633727550506592
212,c1ccc2c(c1)cncc2N3CCC[C@@]4(C3=O)CCNc5c4cc(cc5)Cl,Mpro-P2197_0A_ALP-POS-477dc5b7-4_prepped_receptor_0,ALP-POS-e0fe77e5-13,0.94,-10.787254333496094,ALL,0.9400000000000001,0.48698368962784344,Mpro-P2197_0A,ALP-POS-e0fe77e5-13_Mpro-P2197_0A,ALP-POS-477dc5b7-4,1.6321158409118652
213,c1ccc2c(c1)cncc2NC(=O)[C@@H]3C[N@H+](Cc4c3cc(cc4)Cl)[C@@H]5CCNC5=O,Mpro-P2178_0A_MAT-POS-e119ab4f-3_prepped_receptor_0,EDJ-MED-12c4873b-5,0.91,-8.612458229064941,ALL,0.91,1.1903252864075016,Mpro-P2178_0A,EDJ-MED-12c4873b-5_Mpro-P2178_0A,MAT-POS-e119ab4f-3,1.037532091140747
214,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NCCc3cccc(c3)F,Mpro-P0630_0A_MAT-POS-e9e99895-11_prepped_receptor_0,LON-WEI-adc59df6-47,0.2399999946355819,0.413247138261795,ALL,0.23999999463558197,5.949301995417818,Mpro-P0630_0A,LON-WEI-adc59df6-47_Mpro-P0630_0A,MAT-POS-e9e99895-11,0.2168394923210144
215,C[N@](c1ccc2cncc(c2c1)NC(=O)Cc3cccc(c3)Cl)S(=O)(=O)C,Mpro-P2214_0B_PET-UNK-7fb4f80a-2_prepped_receptor_0,MAT-POS-90fd5f68-28,0.94,-8.397342681884766,ALL,0.9400000000000001,1.3012406331947273,Mpro-P2214_0B,MAT-POS-90fd5f68-28_Mpro-P2214_0B,PET-UNK-7fb4f80a-2,1.281561017036438
216,CO[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P1858_0A_ALP-POS-6f6ae286-3_prepped_receptor_0,EDG-MED-0e5afe9d-3,0.99,-8.930084228515625,ALL,0.99,0.34220445255956505,Mpro-P1858_0A,EDG-MED-0e5afe9d-3_Mpro-P1858_0A,ALP-POS-6f6ae286-3,1.8417251110076904
217,CC(=O)N1Cc2ccc(cc2[C@@H](C1)C(=O)Nc3cncc4c3cccc4)Cl,Mpro-P0160_0A_EDG-MED-5d232de5-1_prepped_receptor_0,MAT-POS-dd3ad2b5-2,0.9,-8.614328384399414,ALL,0.9,0.7626889898777897,Mpro-P0160_0A,MAT-POS-dd3ad2b5-2_Mpro-P0160_0A,EDG-MED-5d232de5-1,1.399657964706421
218,CNC(=O)COC[C@]1(CCOc2c1cc(cc2)Cl)C(=O)Nc3cncc4c3cccc4,Mpro-P0831_0A_MAT-POS-96f51285-5_prepped_receptor_0,ALP-POS-9c80c481-1,0.72,-3.81119704246521,ALL,0.72,1.5586144121733945,Mpro-P0831_0A,ALP-POS-9c80c481-1_Mpro-P0831_0A,MAT-POS-96f51285-5,0.8948503732681274
