Bootstraps,StructureChoice,StructureChoice_Choose_N,Score,Score_Choose_N,EvaluationMetric,EvaluationMetric_Cutoff,Split,N_Per_Split,PoseSelection,PoseSelection_Choose_N,Min,Max,CI_Upper,CI_Lower,Total,Fraction
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,175,Default,1,0.34146341463414637,0.44878048780487806,0.43414634146341463,0.36585365853658536,205,0.4061707317073172
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,175,Default,1,0.8341463414634146,0.9024390243902439,0.9024390243902439,0.8634146341463415,205,0.8905365853658539
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,175,Default,1,0.13170731707317074,0.23414634146341465,0.2097560975609756,0.14634146341463414,205,0.17482926829268294
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,155,PoseSelection,50,0.12682926829268293,0.2731707317073171,0.22926829268292684,0.14634146341463414,205,0.18631219512195124
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,Default,1,0.44878048780487806,0.5560975609756098,0.5414634146341464,0.47804878048780486,205,0.5169512195121951
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,160,PoseSelection,50,0.014634146341463415,0.08780487804878048,0.07317073170731707,0.024390243902439025,205,0.0475658536585366
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,175,Default,1,0.2048780487804878,0.33658536585365856,0.3121951219512195,0.23414634146341465,205,0.27373658536585366
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,20,0.024390243902439025,0.1073170731707317,0.08780487804878048,0.03414634146341464,205,0.05830243902439025
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,Default,1,0.4292682926829268,0.5902439024390244,0.5658536585365853,0.4682926829268293,205,0.5274
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,20,0.00975609756097561,0.09268292682926829,0.06829268292682927,0.01951219512195122,205,0.038780487804878055
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,20,0.0975609756097561,0.22926829268292684,0.1951219512195122,0.12195121951219512,205,0.15722926829268294
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,1,0.8390243902439024,0.9024390243902439,0.9024390243902439,0.8634146341463415,205,0.8898048780487806
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,1,0.1073170731707317,0.18536585365853658,0.17073170731707318,0.11707317073170732,205,0.14286341463414634
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,1,0.1902439024390244,0.2926829268292683,0.2731707317073171,0.2097560975609756,205,0.2420878048780489
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,1,0.3463414634146341,0.4634146341463415,0.43414634146341463,0.37073170731707317,205,0.4068634146341465
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,1,0.2048780487804878,0.33170731707317075,0.3121951219512195,0.23414634146341465,205,0.27243414634146346
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,1,0.12682926829268293,0.22439024390243903,0.2048780487804878,0.14146341463414633,205,0.1735756097560976
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,1,0.44878048780487806,0.5560975609756098,0.5463414634146342,0.48292682926829267,205,0.5177121951219512
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,10,0.8390243902439024,0.9073170731707317,0.9073170731707317,0.8682926829268293,205,0.895917073170732
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,1,0.35121951219512193,0.47804878048780486,0.4634146341463415,0.37073170731707317,205,0.4206097560975611
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,10,0.01951219512195122,0.11707317073170732,0.09268292682926829,0.03414634146341464,205,0.06385853658536587
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,1,0.424390243902439,0.5804878048780487,0.5658536585365853,0.4682926829268293,205,0.526790243902439
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,10,0.07317073170731707,0.2,0.17560975609756097,0.0975609756097561,205,0.13345853658536588
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,2,0.1073170731707317,0.1902439024390244,0.17073170731707318,0.12195121951219512,205,0.14669756097560974
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,10,0.00975609756097561,0.09268292682926829,0.07317073170731707,0.01951219512195122,205,0.045751219512195136
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,10,0.23414634146341465,0.3463414634146341,0.32682926829268294,0.25365853658536586,205,0.2911756097560976
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,10,0.15121951219512195,0.2731707317073171,0.24878048780487805,0.17073170731707318,205,0.20797560975609763
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,160,PoseSelection,50,0.004878048780487805,0.06829268292682927,0.05365853658536585,0.014634146341463415,205,0.03150243902439025
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,145,PoseSelection,50,0.8439024390243902,0.926829268292683,0.926829268292683,0.8731707317073171,205,0.910478048780488
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,2,0.3073170731707317,0.4195121951219512,0.40487804878048783,0.33170731707317075,205,0.37240975609756105
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,2,0.16585365853658537,0.2780487804878049,0.24878048780487805,0.1902439024390244,205,0.21937073170731713
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,160,PoseSelection,50,0.04878048780487805,0.14146341463414633,0.12195121951219512,0.05853658536585366,205,0.09055609756097563
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,2,0.06341463414634146,0.18048780487804877,0.15609756097560976,0.07804878048780488,205,0.11883414634146346
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,2,0.13170731707317074,0.24878048780487805,0.2146341463414634,0.15121951219512195,205,0.183019512195122
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,2,0.34146341463414637,0.4926829268292683,0.4682926829268293,0.375609756097561,205,0.4292146341463416
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,2,0.25853658536585367,0.4146341463414634,0.3804878048780488,0.2926829268292683,205,0.33639512195121957
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,2,0.4,0.5170731707317073,0.4975609756097561,0.4195121951219512,205,0.4659853658536587
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,20,0.11707317073170732,0.22439024390243903,0.1951219512195122,0.13170731707317074,205,0.16289756097560976
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,160,PoseSelection,50,0.004878048780487805,0.07804878048780488,0.04878048780487805,0.00975609756097561,205,0.030087804878048786
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,2,0.824390243902439,0.9024390243902439,0.9024390243902439,0.8682926829268293,205,0.8903804878048781
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,160,PoseSelection,50,0.07804878048780488,0.1902439024390244,0.17073170731707318,0.0975609756097561,205,0.13426341463414632
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,10,0.15609756097560976,0.2731707317073171,0.24390243902439024,0.17560975609756097,205,0.21049756097560982
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,10,0.07317073170731707,0.17560975609756097,0.15121951219512195,0.08780487804878048,205,0.12174634146341466
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,20,0.024390243902439025,0.13170731707317074,0.1024390243902439,0.04390243902439024,205,0.07102439024390245
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,20,0.15609756097560976,0.2975609756097561,0.2634146341463415,0.1902439024390244,205,0.22826829268292692
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,5,0.22926829268292684,0.3804878048780488,0.35121951219512193,0.2682926829268293,205,0.3104048780487805
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,5,0.04878048780487805,0.17560975609756097,0.14634146341463414,0.06829268292682927,205,0.10485365853658539
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,5,0.21951219512195122,0.33170731707317075,0.3121951219512195,0.24390243902439024,205,0.27880487804878057
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,5,0.014634146341463415,0.12682926829268293,0.0975609756097561,0.03414634146341464,205,0.0644390243902439
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,5,0.13658536585365855,0.25365853658536586,0.22926829268292684,0.15609756097560976,205,0.1924146341463415
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,5,0.12682926829268293,0.22439024390243903,0.2,0.14634146341463414,205,0.174409756097561
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,5,0.07317073170731707,0.16097560975609757,0.14146341463414633,0.08780487804878048,205,0.11380975609756103
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,5,0.33170731707317075,0.43414634146341463,0.4146341463414634,0.35121951219512193,205,0.3851804878048781
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,50,0.04390243902439024,0.14634146341463414,0.12195121951219512,0.06341463414634146,205,0.09119512195121954
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,160,PoseSelection,20,0.8536585365853658,0.9170731707317074,0.9170731707317074,0.8780487804878049,205,0.9050731707317075
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,180,Default,1,0.8439024390243902,0.9024390243902439,0.9024390243902439,0.8682926829268293,205,0.8920829268292685
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,160,PoseSelection,50,0.06341463414634146,0.18048780487804877,0.15609756097560976,0.08292682926829269,205,0.11757073170731709
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,50,0.08780487804878048,0.2,0.17073170731707318,0.1024390243902439,205,0.13593658536585365
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,50,0.00975609756097561,0.09268292682926829,0.07317073170731707,0.024390243902439025,205,0.047882926829268306
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,180,Default,1,0.0975609756097561,0.18536585365853658,0.16585365853658537,0.12195121951219512,205,0.1424829268292683
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,160,PoseSelection,50,0.014634146341463415,0.1024390243902439,0.08292682926829269,0.02926829268292683,205,0.053692682926829285
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,180,Default,1,0.18048780487804877,0.28780487804878047,0.2731707317073171,0.2097560975609756,205,0.2415902439024391
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,180,Default,1,0.33170731707317075,0.44390243902439025,0.43414634146341463,0.375609756097561,205,0.4080634146341465
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,180,Default,1,0.13170731707317074,0.22926829268292684,0.2048780487804878,0.14634146341463414,205,0.17458048780487806
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,10,0.8390243902439024,0.9073170731707317,0.9073170731707317,0.8731707317073171,205,0.8982536585365856
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,180,Default,1,0.4585365853658537,0.5658536585365853,0.5414634146341464,0.48292682926829267,205,0.5192585365853658
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,180,Default,1,0.424390243902439,0.5756097560975609,0.5658536585365853,0.4682926829268293,205,0.5276292682926831
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,180,Default,1,0.21951219512195122,0.32682926829268294,0.3121951219512195,0.24390243902439024,205,0.2749707317073171
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,180,Default,1,0.33658536585365856,0.4878048780487805,0.4585365853658537,0.37073170731707317,205,0.42053170731707334
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,5,0.8292682926829268,0.9024390243902439,0.9024390243902439,0.8634146341463415,205,0.8921951219512197
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,20,0.004878048780487805,0.08780487804878048,0.06341463414634146,0.01951219512195122,205,0.03997560975609757
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,1,0.1073170731707317,0.18536585365853658,0.16585365853658537,0.11707317073170732,205,0.1429268292682927
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,20,0.11707317073170732,0.22926829268292684,0.1951219512195122,0.13170731707317074,205,0.1625560975609756
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,20,0.01951219512195122,0.11219512195121951,0.08780487804878048,0.03414634146341464,205,0.05806829268292684
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,10,0.15609756097560976,0.2682926829268293,0.23902439024390243,0.17560975609756097,205,0.21000975609756106
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,1,0.18048780487804877,0.28292682926829266,0.2682926829268293,0.2097560975609756,205,0.24150243902439034
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,20,0.1024390243902439,0.22926829268292684,0.1951219512195122,0.12195121951219512,205,0.15866341463414632
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,1,0.45365853658536587,0.551219512195122,0.5414634146341464,0.48292682926829267,205,0.5201853658536586
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,160,PoseSelection,50,0.12682926829268293,0.2634146341463415,0.22926829268292684,0.14634146341463414,205,0.1880487804878049
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,1,0.33658536585365856,0.45365853658536587,0.43414634146341463,0.37073170731707317,205,0.40753658536585374
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,1,0.12682926829268293,0.21951219512195122,0.2048780487804878,0.14634146341463414,205,0.1743268292682927
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,20,0.06341463414634146,0.16585365853658537,0.14146341463414633,0.07804878048780488,205,0.1068487804878049
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,1,0.22439024390243903,0.3463414634146341,0.3073170731707317,0.24390243902439024,205,0.2751804878048781
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,150,PoseSelection,50,0.8634146341463415,0.926829268292683,0.926829268292683,0.8829268292682927,205,0.9125170731707319
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,1,0.8390243902439024,0.9024390243902439,0.9024390243902439,0.8682926829268293,205,0.8919951219512198
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,1,0.34146341463414637,0.4926829268292683,0.4585365853658537,0.37073170731707317,205,0.42125365853658553
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,10,0.00975609756097561,0.09268292682926829,0.07317073170731707,0.01951219512195122,205,0.04535609756097562
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,10,0.024390243902439025,0.13170731707317074,0.0975609756097561,0.03902439024390244,205,0.0678878048780488
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,10,0.07317073170731707,0.1951219512195122,0.17073170731707318,0.0975609756097561,205,0.13498048780487806
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,10,0.14634146341463414,0.2682926829268293,0.24878048780487805,0.17073170731707318,205,0.20845853658536592
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,1,0.43414634146341463,0.5804878048780487,0.5658536585365853,0.4634146341463415,205,0.5288487804878048
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,50,0.004878048780487805,0.07317073170731707,0.05365853658536585,0.014634146341463415,205,0.031400000000000004
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,2,0.1073170731707317,0.2048780487804878,0.17073170731707318,0.12195121951219512,205,0.14584878048780486
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,2,0.13658536585365855,0.23414634146341465,0.2097560975609756,0.15121951219512195,205,0.18298048780487808
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,2,0.3073170731707317,0.4195121951219512,0.40487804878048783,0.33658536585365856,205,0.37356097560975615
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,2,0.16585365853658537,0.2634146341463415,0.24878048780487805,0.1902439024390244,205,0.2183902439024391
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,2,0.04878048780487805,0.17560975609756097,0.15609756097560976,0.08292682926829269,205,0.11772195121951222
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,2,0.2731707317073171,0.4097560975609756,0.375609756097561,0.2926829268292683,205,0.33718048780487814
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,10,0.024390243902439025,0.11707317073170732,0.09268292682926829,0.03902439024390244,205,0.06357073170731709
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,2,0.36097560975609755,0.4878048780487805,0.4682926829268293,0.3804878048780488,205,0.43016097560975625
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,2,0.4097560975609756,0.5073170731707317,0.4926829268292683,0.4292682926829268,205,0.4646731707317074
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,10,0.07317073170731707,0.17073170731707318,0.15121951219512195,0.09268292682926829,205,0.12246829268292686
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,2,0.8390243902439024,0.9024390243902439,0.9024390243902439,0.8731707317073171,205,0.8928243902439026
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,10,0.23902439024390243,0.34146341463414637,0.32195121951219513,0.25853658536585367,205,0.2914536585365854
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,20,0.16585365853658537,0.2975609756097561,0.2634146341463415,0.1902439024390244,205,0.22815121951219522
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,20,0.00975609756097561,0.08780487804878048,0.06341463414634146,0.014634146341463415,205,0.03822439024390245
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,20,0.02926829268292683,0.11707317073170732,0.0975609756097561,0.04390243902439024,205,0.07071707317073171
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,5,0.014634146341463415,0.11219512195121951,0.0975609756097561,0.03414634146341464,205,0.06458048780487806
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,5,0.04390243902439024,0.16097560975609757,0.14634146341463414,0.06829268292682927,205,0.104809756097561
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,5,0.24878048780487805,0.375609756097561,0.35121951219512193,0.2682926829268293,205,0.3107609756097561
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,5,0.12682926829268293,0.24390243902439024,0.22926829268292684,0.15609756097560976,205,0.1921756097560976
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,5,0.12682926829268293,0.2146341463414634,0.2,0.14634146341463414,205,0.1736048780487805
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,5,0.07317073170731707,0.16097560975609757,0.14146341463414633,0.08780487804878048,205,0.11459024390243906
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,5,0.2146341463414634,0.32682926829268294,0.3073170731707317,0.24878048780487805,205,0.2781365853658537
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,5,0.33170731707317075,0.424390243902439,0.4146341463414634,0.35121951219512193,205,0.386029268292683
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,50,0.06829268292682927,0.17560975609756097,0.15121951219512195,0.08292682926829269,205,0.11835121951219514
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,20,0.1024390243902439,0.2097560975609756,0.1951219512195122,0.12682926829268293,205,0.16036097560975612
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,50,0.12682926829268293,0.24390243902439024,0.22926829268292684,0.15121951219512195,205,0.18813658536585368
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,50,0.004878048780487805,0.09268292682926829,0.05365853658536585,0.00975609756097561,205,0.03010731707317074
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,50,0.014634146341463415,0.1024390243902439,0.08292682926829269,0.02926829268292683,205,0.05405365853658537
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,5,0.8439024390243902,0.9024390243902439,0.9024390243902439,0.8731707317073171,205,0.8943024390243904
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,185,Default,1,0.1073170731707317,0.18536585365853658,0.16585365853658537,0.12195121951219512,205,0.1414926829268293
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,165,PoseSelection,20,0.8634146341463415,0.9170731707317074,0.9170731707317074,0.8829268292682927,205,0.9070926829268295
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,20,0.11707317073170732,0.2146341463414634,0.1951219512195122,0.13170731707317074,205,0.16305365853658538
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,185,Default,1,0.1951219512195122,0.2926829268292683,0.2682926829268293,0.2146341463414634,205,0.24180000000000007
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,20,0.024390243902439025,0.11219512195121951,0.08780487804878048,0.03414634146341464,205,0.058853658536585376
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,185,Default,1,0.8390243902439024,0.9024390243902439,0.9024390243902439,0.8731707317073171,205,0.8945512195121953
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,185,Default,1,0.35121951219512193,0.43902439024390244,0.4292682926829268,0.375609756097561,205,0.4078341463414636
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,20,0.00975609756097561,0.07804878048780488,0.06341463414634146,0.01951219512195122,205,0.03906829268292684
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,20,0.06341463414634146,0.15609756097560976,0.13658536585365855,0.07804878048780488,205,0.10707317073170736
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,170,PoseSelection,50,0.014634146341463415,0.1024390243902439,0.07317073170731707,0.024390243902439025,205,0.049351219512195135
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,185,Default,1,0.4585365853658537,0.5463414634146342,0.5414634146341464,0.4878048780487805,205,0.5221756097560977
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,185,Default,1,0.35121951219512193,0.47804878048780486,0.4585365853658537,0.3804878048780488,205,0.4237707317073172
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,185,Default,1,0.12682926829268293,0.2146341463414634,0.2,0.14634146341463414,205,0.17500487804878048
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,185,Default,1,0.22439024390243903,0.33658536585365856,0.3073170731707317,0.23902439024390243,205,0.27483902439024394
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,180,PoseSelection,10,0.014634146341463415,0.09268292682926829,0.07317073170731707,0.024390243902439025,205,0.04640000000000001
1000,ECFP4_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,175,PoseSelection,20,0.17073170731707318,0.28292682926829266,0.25853658536585367,0.1951219512195122,205,0.22781951219512203
1000,MCSS_Similarity,10,RMSD,1,RMSD,2.0,RandomSplit,185,Default,1,0.43902439024390244,0.5804878048780487,0.5609756097560976,0.47317073170731705,205,0.5303560975609755
1000,Dock_to_All,All,RMSD,1,RMSD,2.0,RandomSplit,185,PoseSelection,1,0.8341463414634146,0.9024390243902439,0.9024390243902439,0.8731707317073171,205,0.8947219512195124
1000,ECFP4_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,185,PoseSelection,1,0.1024390243902439,0.17560975609756097,0.16585365853658537,0.12195121951219512,205,0.14255609756097562
1000,ECFP4_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,185,PoseSelection,1,0.2,0.2780487804878049,0.2634146341463415,0.2146341463414634,205,0.2409121951219513
1000,MCSS_Similarity,1,RMSD,1,RMSD,2.0,RandomSplit,185,PoseSelection,1,0.13658536585365855,0.24390243902439024,0.2048780487804878,0.15121951219512195,205,0.17474634146341467
1000,ECFP4_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,185,PoseSelection,1,0.35609756097560974,0.43902439024390244,0.4292682926829268,0.375609756097561,205,0.4073365853658538
1000,MCSS_Similarity,5,RMSD,1,RMSD,2.0,RandomSplit,185,PoseSelection,1,0.33170731707317075,0.48292682926829267,0.4585365853658537,0.375609756097561,205,0.42111219512195136
1000,MCSS_Similarity,2,RMSD,1,RMSD,2.0,RandomSplit,185,PoseSelection,1,0.2097560975609756,0.33658536585365856,0.3073170731707317,0.23902439024390243,205,0.276
